,Game_ID,Report,team_name,wins,losses,total_points
22,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Oklahoma City Thunder,Dodgers,True,Nuggets
23,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Houston Rockets,False,"Lakers
10",None
24,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Phoenix Suns,Mets,"Nuggets
False",Cavaliers
25,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Memphis Grizzlies,True,True,Mets
26,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", New York Knicks,False,"Lakers
True",False
27,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Los Angeles Lakers,Lakers,True,False
28,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Milwaukee Bucks,Nuggets,True,False
29,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Cleveland Cavaliers,True,"'.join(answers))
```

This will output:

```
1",False
30,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Brooklyn Nets,True,"To answer the questions for each value, we need to define the function `get_teams` to extract the team names from the context. Here's the updated code:

```python
def get_teams(row):
    team = None
    for line in row[""Report""].split(""\n""):
        if ""Report:"" in line:
            continue
        if ""Team:"" in line:
            team = line.split("":"")[1].strip()
            break
    return team

def total_penalty_count(row):
    penalties = row[""Penalties (P+P+S+S)""]
    start = penalties.find(""("") + 1
    end = penalties.find("")"")
    count = 0
    for char in penalties[start:end]:
        if char.isdigit():
            count += int(char)
    return count

def is_time_less_than_a_week(row):
    time = row[""Length of use""]
    if ""day"" in time:
        days = int(time.split("" "")[0])
        return days < 7
    elif ""hour"" in time:
        hours = int(time.split("" "")[0])
        return hours < 168
    else:
        return False

def is_basketball_team(row):
    team = row[""Report""]
    return team in [""Lakers"", ""Nuggets""]

values = [
    {""Penalties (P+P+S+S)"": ""1 (0+0+0+1)""},
    {""Penalties (P+P+S+S)"": ""10 (5+3+2+0)""},
    {""Penalties (P+P+S+S)"": ""6 (2+2+2+0)""},
    {""Length of use"": ""14 days""},
    {""Length of use"": ""10 days""},
    {""Length of use"": ""daily""},
    {""Length of use"": ""2 hours""},
    {""Report"": ""Lakers""},
    {""Report"": ""Nuggets""},
    {""Report"": ""Dodgers""},
    {""Report"": ""Mets""},
    {""Report"": ""Report: Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.""},
    {""Report"": ""Report: Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.""},
    {""Report"": ""Report: The Atlanta Hawks (46 - 12) beat the Orlando Magic (19 - 41) 95 - 88 on Friday. Al Horford had a good all - around game""},
    {""Report"": ""Report: Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.""},
]

answers = []
for value in values:
    answers.append(str(total_penalty_count(value)))
    answers.append(str(is_time_less_than_a_week(value)))
    answers.append(str(is_basketball_team(value)))
    answers.append(get_teams(value))

print('",False
31,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Los Angeles Clippers,True,"daily
True",False
32,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Golden State Warriors,True,True,55
33,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Sacramento Kings,Cavaliers,True,Wizards
34,6,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
", Detroit Pistons,"True
True",False,60
