"title","director_name"
"Avatar","Patrick Hughes"
"Avatar","Ericson Core"
"Avatar","Lawrence Guterman"
"Avatar","Ron Underwood"
"Avatar","Steve Martino"
"Avatar","David Mamet"
"Avatar","Zhang Yimou"
"Avatar","Ash Brannon"
"Avatar","Don Michael Paul"
"Avatar","Wally Pfister"
"Avatar","Rupert Wyatt"
"Avatar","Mark Waters"
"Avatar","John Moore"
"Avatar","John Lee Hancock"
"Avatar","Renny Harlin"
"Avatar","Tony Bancroft"
"Avatar","Timur Bekmambetov"
"Avatar","Walt Becker"
"Avatar","Dennis Dugan"
"Avatar","Thor Freudenthal"
"Avatar","Mick Jackson"
"Avatar","Alan J. Pakula"
"Avatar","John Milius"
"Avatar","Andrei Konchalovsky"
"Avatar","Paul W.S. Anderson"
"Avatar","Genndy Tartakovsky"
"Avatar","Kevin Lima"
"Avatar","Jill Culton"
"Avatar","Neil Burger"
"Avatar","Jean-Jacques Annaud"
"Avatar","Barry Cook"
"Avatar","Jon Amiel"
"Avatar","Pete Travis"
"Avatar","Karey Kirkpatrick"
"Avatar","Gary Winick"
"Avatar","Mimi Leder"
"Avatar","Anthony Minghella"
"Avatar","Albert Hughes"
"Avatar","Les Mayfield"
"Avatar","Eric Brevig"
"Avatar","Kelly Asbury"
"Avatar","Stephen Hopkins"
"Avatar","Jonathan Demme"
"Avatar","Henry Jaglom"
"Avatar","James Algar"
"Avatar","Vincent Ward"
"Avatar","Steven Brill"
"Avatar","Lucile Hadzihalilovic"
"Avatar","Roger Christian"
"Avatar","Joe Dante"
"Avatar","Antony Hoffman"
"Avatar","Jacques Perrin"
"Avatar","Andrés Couturier"
"Avatar","Roger Allers"
"Avatar","Cody Cameron"
"Avatar","John Singleton"
"Avatar","Oliver Hirschbiegel"
"Avatar","Stephen Norrington"
"Avatar","David Kellogg"
"Avatar","Vicky Jenson"
"Avatar","Robert Luketic"
"Avatar","Jerry Zucker"
"Avatar","Andy Tennant"
"Avatar","Florent-Emilio Siri"
"Avatar","Gary Goldman"
"Avatar","Àlex Pastor"
"Avatar","Henry Selick"
"Avatar","Fergal Reilly"
"Avatar","Steve Carr"
"Avatar","Mel Gibson"
"Avatar","David Silverman"
"Avatar","Betty Thomas"
"Avatar","Paul Tibbitt"
"Avatar","Clark Johnson"
"Avatar","Cameron Crowe"
"Avatar","Randall Wallace"
"Avatar","Jonathan Frakes"
"Avatar","Gary Shore"
"Avatar","Andrzej Bartkowiak"
"Avatar","Måns Mårlind"
"Avatar","Gregory Hoblit"
"Avatar","Gary McKendry"
"Avatar","Wych Kaosayananda"
"Avatar","Mikael Salomon"
"Avatar","Dan St. Pierre"
"Avatar","Kerry Conran"
"Avatar","Michael Caton-Jones"
"Avatar","Mikael Håfström"
"Avatar","Phil Alden Robinson"
"Avatar","David Slade"
"Avatar","Joseph Ruben"
"Avatar","Kinka Usher"
"Avatar","Craig Gillespie"
"Avatar","Rob Bowman"
"Avatar","Doug Lefler"
"Avatar","Scott Waugh"
"Avatar","Michael Lembeck"
"Avatar","Larry Charles"
"Avatar","Will Gluck"
"Avatar","Taylor Hackford"
"Avatar","Michael Lehmann"
"Avatar","Stuart Beattie"
"Avatar","Roman Polanski"
"Avatar","Daniel Lee"
"Avatar","Marco Schnabel"
"Avatar","Demian Lichtenstein"
"Avatar","Josh Gordon"
"Avatar","Tim Hill"
"Avatar","David Frankel"
"Avatar","Marc Lawrence"
"Avatar","Peter Billingsley"
"Avatar","Wes Ball"
"Avatar","Jay Russell"
"Avatar","David McNally"
"Avatar","Brian Robbins"
"Avatar","Brian Levant"
"Avatar","Steven Zaillian"
"Avatar","Sam Fell"
"Avatar","Jon Avnet"
"Avatar","Robert Stevenhagen"
"Avatar","Kevin Donovan"
"Avatar","Geoff Murphy"
"Avatar","Babak Najafi"
"Avatar","Jean-Pierre Jeunet"
"Avatar","Anthony Stacchi"
"Avatar","Griffin Dunne"
"Avatar","John Pasquin"
"Avatar","Kevin Macdonald"
"Avatar","Donald Petrie"
"Avatar","Jorge Blanco"
"Avatar","Stuart Baird"
"Avatar","Harold Becker"
"Avatar","Scott Stewart"
"Avatar","Tony Bill"
"Avatar","Walter Hill"
"Avatar","Akiva Goldsman"
"Avatar","Harald Zwart"
"Avatar","Walter Salles"
"Avatar","Iain Softley"
"Avatar","Soi Cheang"
"Avatar","John Dahl"
"Avatar","Stephen Herek"
"Avatar","Peter MacDonald"
"Avatar","Anthony Hemingway"
"Avatar","Brian Taylor"
"Avatar","Kevin Bray"
"Avatar","Mike Gabriel"
"Avatar","Sam Weisman"
"Avatar","Jesse Dylan"
"Avatar","Wayne Wang"
"Avatar","Tom Dey"
"Avatar","Jimmy Hayward"
"Avatar","Alan Parker"
"Avatar","Kent Alterman"
"Avatar","Shekhar Kapur"
"Avatar","Robert Butler"
"Avatar","Steve Antin"
"Avatar","Jim Gillespie"
"Avatar","Richard Lester"
"Avatar","Phyllida Lloyd"
"Avatar","Jay Chandrasekhar"
"Avatar","David Dobkin"
"Avatar","Paul Hunter"
"Avatar","John Whitesell"
"Avatar","Neil Jordan"
"Avatar","Rawson Marshall Thurber"
"Avatar","Hideo Nakata"
"Avatar","Peter Hewitt"
"Avatar","Joe Roth"
"Avatar","Jaume Collet-Serra"
"Avatar","James McTeigue"
"Avatar","Angela Robinson"
"Avatar","Gary Fleder"
"Avatar","Tommy Wirkola"
"Avatar","Richard Loncraine"
"Avatar","Christophe Gans"
"Avatar","Howard Deutch"
"Avatar","Steven Quale"
"Avatar","Alexander Witt"
"Avatar","Carl Franklin"
"Avatar","Andrew Bergman"
"Avatar","Barbet Schroeder"
"Avatar","Peter Webber"
"Avatar","Andrew Niccol"
"Avatar","John Stockwell"
"Avatar","David Gordon Green"
"Avatar","Costa-Gavras"
"Avatar","Patrick Read Johnson"
"Avatar","George Armitage"
"Avatar","James Wong"
"Avatar","Chuck Bowman"
"Avatar","Olivier Megaton"
"Avatar","Ted Kotcheff"
"Avatar","Yvette Kaplan"
"Avatar","Brad Furman"
"Avatar","Terence Young"
"Avatar","Thomas Carter"
"Avatar","Roger Michell"
"Avatar","Luis Llosa"
"Avatar","Melville Shavelson"
"Avatar","Joel Zwick"
"Avatar","Russell Mulcahy"
"Avatar","David R. Ellis"
"Avatar","Peter Howitt"
"Avatar","John A. Davis"
"Avatar","Julie Taymor"
"Avatar","Mathieu Kassovitz"
"Avatar","John Gray"
"Avatar","John Schultz"
"Avatar","Simon Wincer"
"Avatar","Danny Pang"
"Avatar","George P. Cosmatos"
"Avatar","Oliver Parker"
"Avatar","Ben Affleck"
"Avatar","Brian Gibson"
"Avatar","Ben Sharpsteen"
"Avatar","Michael Cimino"
"Avatar","Paul McGuigan"
"Avatar","Burr Steers"
"Avatar","John Hamburg"
"Avatar","Reginald Hudlin"
"Avatar","Mark Pellington"
"Avatar","John Glen"
"Avatar","Catherine Hardwicke"
"Avatar","John Herzfeld"
"Avatar","Annabel Jankel"
"Avatar","Julie Anne Robinson"
"Avatar","Sngmoo Lee"
"Avatar","Gordon Chan"
"Avatar","Asger Leth"
"Avatar","John G. Avildsen"
"Avatar","Anne Fletcher"
"Avatar","Bruce Beresford"
"Avatar","Sam Taylor-Johnson"
"Avatar","Ken Kwapis"
"Avatar","Nick Cassavetes"
"Avatar","Mark A.Z. Dippé"
"Avatar","Callan Brunker"
"Avatar","Nimród Antal"
"Avatar","Alejandro Agresti"
"Avatar","Paul Weiland"
"Avatar","Joan Chen"
"Avatar","Greg Mottola"
"Avatar","Jake Kasdan"
"Avatar","Diane Keaton"
"Avatar","Kelly Makin"
"Avatar","Christian Duguay"
"Avatar","Justin Chadwick"
"Avatar","Pat O'Connor"
"Avatar","Frederik Du Chau"
"Avatar","Joseph Kahn"
"Avatar","Stephen T. Kay"
"Avatar","Juan Antonio Bayona"
"Avatar","Dennie Gordon"
"Avatar","Charles Shyer"
"Avatar","Ulu Grosbard"
"Avatar","William Malone"
"Avatar","Malcolm D. Lee"
"Avatar","Jerry Jameson"
"Avatar","Mic Rodgers"
"Avatar","Christian Alvart"
"Avatar","Jean-Marie Poiré"
"Avatar","Marc F. Adler"
"Avatar","Geoffrey Sax"
"Avatar","Richard Shepard"
"Avatar","Peter Chan"
"Avatar","Charles S. Dutton"
"Avatar","Jonathan Lynn"
"Avatar","Yuefeng Song"
"Avatar","Luis Mandoki"
"Avatar","Jeb Stuart"
"Avatar","Steve Miner"
"Avatar","David Leland"
"Avatar","J Blakeson"
"Avatar","Kirk Jones"
"Avatar","Christian Ditter"
"Avatar","Charles Martin Smith"
"Avatar","Fyodor Bondarchuk"
"Avatar","Scott Hicks"
"Avatar","Wilson Yip"
"Avatar","Robert Wise"
"Avatar","Kevin Rodney Sullivan"
"Avatar","Kevin Munroe"
"Avatar","Gary David Goldberg"
"Avatar","Alan Poul"
"Avatar","Luke Greenfield"
"Avatar","Gil Junger"
"Avatar","Steven E. de Souza"
"Avatar","Alexandre Aja"
"Avatar","Michael Rymer"
"Avatar","Hugh Wilson"
"Avatar","Mike Hodges"
"Avatar","Scott Mann"
"Avatar","Susanna White"
"Avatar","Chris Carter"
"Avatar","Tommy O'Haver"
"Avatar","Gary Chapman"
"Avatar","Allen Hughes"
"Avatar","Kimble Rendall"
"Avatar","Peter Yates"
"Avatar","Tsui Hark"
"Avatar","Ronny Yu"
"Avatar","Moustapha Akkad"
"Avatar","Jean-Paul Rappeneau"
"Avatar","Joachim Rønning"
"Avatar","Tony Kaye"
"Avatar","Ken Scott"
"Avatar","Hugh Johnson"
"Avatar","Rand Ravich"
"Avatar","Hugh Hudson"
"Avatar","Chris Gorak"
"Avatar","Scott Speer"
"Avatar","Joe Charbanic"
"Avatar","Jonathan Hensleigh"
"Avatar","Danny Cannon"
"Avatar","Boaz Yakin"
"Avatar","Rupert Wainwright"
"Avatar","John Luessenhop"
"Avatar","Justin Zackham"
"Avatar","John Gatins"
"Avatar","Miguel Sapochnik"
"Avatar","Shim Hyung-Rae"
"Avatar","Don Scardino"
"Avatar","Tom Reeve"
"Avatar","Nanette Burstein"
"Avatar","John Francis Daley"
"Avatar","J.B. Rogers"
"Avatar","Michael Sucsy"
"Avatar","Tom Vaughan"
"Avatar","Stig Bergqvist"
"Avatar","Alexander Payne"
"Avatar","Peter Lepeniotis"
"Avatar","Ted Demme"
"Avatar","James Gartner"
"Avatar","Lee Toland Krieger"
"Avatar","Tim McCanlies"
"Avatar","Paul Michael Glaser"
"Avatar","John R. Leonetti"
"Avatar","Kimberly Peirce"
"Avatar","Liz Friedlander"
"Avatar","Phil Joanou"
"Avatar","Shane Acker"
"Avatar","Martha Coolidge"
"Avatar","Stephen Anderson"
"Avatar","Troy Miller"
"Avatar","Tate Taylor"
"Avatar","Brett Leonard"
"Avatar","Alister Grierson"
"Avatar","Nick Hurran"
"Avatar","Charles Stone III"
"Avatar","Paul Haggis"
"Avatar","Kurt Wimmer"
"Avatar","Kevin Hooks"
"Avatar","Ellory Elkayem"
"Avatar","Niki Caro"
"Avatar","Vincenzo Natali"
"Avatar","Willard Huyck"
"Avatar","Christopher Roberts"
"Avatar","Kim Jee-woon"
"Avatar","Andy Cadiff"
"Avatar","Mike Disa"
"Avatar","Richard J. Lewis"
"Avatar","Steve Boyum"
"Avatar","Chen Kaige"
"Avatar","Corey Yuen Kwai"
"Avatar","Andrew Dominik"
"Avatar","Laurent Tirard"
"Avatar","Reinhard Klooss"
"Avatar","Frédéric Auburtin"
"Avatar","Olivier Dahan"
"Avatar","Elizabeth Banks"
"Avatar","Edward Norton"
"Avatar","Richard Attenborough"
"Avatar","John Maybury"
"Avatar","Norton Virgien"
"Avatar","Shinji Aramaki"
"Avatar","Miguel Arteta"
"Avatar","James Gray"
"Avatar","Janusz Kamiński"
"Avatar","Jeff Wadlow"
"Avatar","Agustín Díaz Yanes"
"Avatar","Camille Delamarre"
"Avatar","Richard Eyre"
"Avatar","Nicholas Meyer"
"Avatar","Callie Khouri"
"Avatar","Sanaa Hamri"
"Avatar","Todd Graff"
"Avatar","Philip Kaufman"
"Avatar","Saul Dibb"
"Avatar","E. Elias Merhige"
"Avatar","Menno Meyjes"
"Avatar","Scott Frank"
"Avatar","Kevin Allen"
"Avatar","Michael Cristofer"
"Avatar","Andrew Morahan"
"Avatar","Michael Cohn"
"Avatar","Alan Shapiro"
"Avatar","Fernando Meirelles"
"Avatar","Michael Hoffman"
"Avatar","Oleg Stepchenko"
"Avatar","Michael Pressman"
"Avatar","Sharon Maguire"
"Avatar","Charles Herman-Wurmfeld"
"Avatar","Gábor Csupó"
"Avatar","John Polson"
"Avatar","Cathy Malkasian"
"Avatar","Chris Nahon"
"Avatar","Fred Wolf"
"Avatar","Bille Woodruff"
"Avatar","Victor Salva"
"Avatar","Steve Bendelack"
"Avatar","Dwight H. Little"
"Avatar","Bob Spiers"
"Avatar","Damien Dante Wayans"
"Avatar","John Wells"
"Avatar","Tim Fywell"
"Avatar","Dexter Fletcher"
"Avatar","Jeremy Leven"
"Avatar","Sylvain White"
"Avatar","Troy Nixey"
"Avatar","Philip G. Atwell"
"Avatar","James Bridges"
"Avatar","Steve Barron"
"Avatar","Carter Smith"
"Avatar","Ringo Lam"
"Avatar","Bruce McCulloch"
"Avatar","Patricia Riggen"
"Avatar","Pascal Chaumeil"
"Avatar","Jonathan Kaplan"
"Avatar","Ole Bornedal"
"Avatar","Richard Benjamin"
"Avatar","Craig R. Baxley"
"Avatar","John Hillcoat"
"Avatar","Marcos Siega"
"Avatar","Rachel Talalay"
"Avatar","Jeffrey W. Byrd"
"Avatar","Jérôme Deschamps"
"Avatar","Inna Evlannikova"
"Avatar","Jonathan English"
"Avatar","Teddy Chan"
"Avatar","Mario Van Peebles"
"Avatar","Leonard Nimoy"
"Avatar","Herbert Ross"
"Avatar","George Gallo"
"Avatar","Douglas McGrath"
"Avatar","Mary McGuckian"
"Avatar","Tony Goldwyn"
"Avatar","Jonathan Newman"
"Avatar","Michael Dinner"
"Avatar","Joseph Sargent"
"Avatar","Anne Fontaine"
"Avatar","Jon Cassar"
"Avatar","Christopher Spencer"
"Avatar","Mike Bigelow"
"Avatar","Daniel Sackheim"
"Avatar","Deborah Kaplan"
"Avatar","Uli Edel"
"Avatar","Brian Trenchard-Smith"
"Avatar","Blake Edwards"
"Avatar","Laurence Dunmore"
"Avatar","Christian Carion"
"Avatar","Rowan Joffe"
"Avatar","John Curran"
"Avatar","Stuart Gillard"
"Avatar","Katt Shea"
"Avatar","Joshua Michael Stern"
"Avatar","John Duigan"
"Avatar","Colin Higgins"
"Avatar","Jim Sonzero"
"Avatar","Jeff Tremaine"
"Avatar","Jeannot Szwarc"
"Avatar","Robin Budd"
"Avatar","Steve Trenbirth"
"Avatar","Mennan Yapo"
"Avatar","Jun Falkenstein"
"Avatar","Gary Nelson"
"Avatar","Gregory Nava"
"Avatar","John Patrick Shanley"
"Avatar","Joshua Logan"
"Avatar","Todd Strauss-Schulson"
"Avatar","John McNaughton"
"Avatar","Nelson McCormick"
"Avatar","Eric Valette"
"Avatar","Andrew Fleming"
"Avatar","Michael Spierig"
"Avatar","Jim Field Smith"
"Avatar","Thomas Bezucha"
"Avatar","William Brent Bell"
"Avatar","Jessica Bendinger"
"Avatar","Steve Rash"
"Avatar","Michael J. Bassett"
"Avatar","Frank Nissen"
"Avatar","Peter Hastings"
"Avatar","Paul Abascal"
"Avatar","Chris Koch"
"Avatar","Billy Ray"
"Avatar","Mark Mylod"
"Avatar","Stephen St. Leger"
"Avatar","Michael O. Sajbel"
"Avatar","Charles T. Kanganis"
"Avatar","Damon Santostefano"
"Avatar","Bob Clark"
"Avatar","Frank Passingham"
"Avatar","Benson Lee"
"Avatar","Glen Morgan"
"Avatar","Paul Gross"
"Avatar","Marc Abraham"
"Avatar","Todd Haynes"
"Avatar","Mabrouk El Mechri"
"Avatar","Nancy Walker"
"Avatar","Angelo Pizzo"
"Avatar","Matthew Diamond"
"Avatar","Daniel Algrant"
"Avatar","Mike Barker"
"Avatar","Wayne Thornley"
"Avatar","Gnana Rajasekaran"
"Avatar","Tom Walsh"
"Avatar","Jonathan Jakubowicz"
"Avatar","Mark Rosman"
"Avatar","Rob Hawk"
"Avatar","Alan Yuen"
"Avatar","Brian Percival"
"Avatar","Anand Tucker"
"Avatar","Michael Dowse"
"Avatar","Daniel Barnz"
"Avatar","Emile Ardolino"
"Avatar","Andrew Douglas"
"Avatar","Audrey Wells"
"Avatar","Sean McNamara"
"Avatar","Kevin Tancharoen"
"Avatar","Nicholas Hytner"
"Avatar","William A. Fraker"
"Avatar","Courtney Solomon"
"Avatar","Jeff Kanew"
"Avatar","István Szabó"
"Avatar","Matthew Robbins"
"Avatar","Hal Needham"
"Avatar","Jonathan Teplitzky"
"Avatar","Zack Ward"
"Avatar","Mike Marvin"
"Avatar","Gregor Jordan"
"Avatar","Tran Anh Hung"
"Avatar","Lance Hool"
"Avatar","Christian Volckman"
"Avatar","Cory Edwards"
"Avatar","Xavier Gens"
"Avatar","Kasi Lemmons"
"Avatar","Brian A Miller"
"Avatar","John Robert Hoffman"
"Avatar","Kevin Greutert"
"Avatar","John Fortenberry"
"Avatar","Erik White"
"Avatar","Christian Robinson"
"Avatar","Jason Moore"
"Avatar","Robert Harmon"
"Avatar","Trent Cooper"
"Avatar","Fede Alvarez"
"Avatar","Sidney J. Furie"
"Avatar","Ian Iqbal Rashid"
"Avatar","Wayne Kramer"
"Avatar","Rowdy Herrington"
"Avatar","Jim Goddard"
"Avatar","Noel Marshall"
"Avatar","Andrea Di Stefano"
"Avatar","Guillaume Ivernel"
"Avatar","Todd Lincoln "
"Avatar","Howard Zieff"
"Avatar","Julian Jarrold"
"Avatar","Joe Nussbaum"
"Avatar","Vadim Perelman"
"Avatar","Michel Hazanavicius"
"Avatar","Cyrus Nowrasteh"
"Avatar","Perry Andelin Blake"
"Avatar","Christian E. Christiansen"
"Avatar","Sheldon Lettich"
"Avatar","Diane English"
"Avatar","Peter Flinth"
"Avatar","Robert Iscove"
"Avatar","Nick Gomez"
"Avatar","Allen Coulter"
"Avatar","Clare Kilner"
"Avatar","Josef Rusnak"
"Avatar","Lance Rivera"
"Avatar","Bruce Paltrow"
"Avatar","Adam Rifkin"
"Avatar","Kenneth Johnson"
"Avatar","Jessy Terrero"
"Avatar","Vicente Amorim"
"Avatar","Jérôme Salle"
"Avatar","Jesse Vaughan"
"Avatar","William Bindley"
"Avatar","Wayne Beach"
"Avatar","Udayan Prasad"
"Avatar","Yoon Je-kyoon"
"Avatar","Gillian Armstrong"
"Avatar","James Watkins"
"Avatar","Jim Fall"
"Avatar","Ric Roman Waugh"
"Avatar","Michael Dougherty"
"Avatar","Matt Williams"
"Avatar","Dennis Iliadis"
"Avatar","Rick Rosenthal"
"Avatar","Sara Sugarman"
"Avatar","Juan Carlos Fresnadillo"
"Avatar","Gina Prince-Bythewood"
"Avatar","Phil Traill"
"Avatar","Elizabeth Allen Rosenbaum"
"Avatar","Michael Mayer"
"Avatar","Martin Weisz"
"Avatar","John Bonito"
"Avatar","David Nutter"
"Avatar","Stephan Elliott"
"Avatar","Mark L. Lester"
"Avatar","Douglas Aarniokoski"
"Avatar","Bryan Barber"
"Avatar","James Foley"
"Avatar","Steve Gomer"
"Avatar","RZA"
"Avatar","Mark Piznarski"
"Avatar","Craig Brewer"
"Avatar","David Raynr"
"Avatar","Mort Nathan"
"Avatar","Peter Cattaneo"
"Avatar","Mary Lambert"
"Avatar","Rodman Flender"
"Avatar","Katja von Garnier"
"Avatar","Mark Romanek"
"Avatar","Brad Anderson"
"Avatar","Khalil Sullins"
"Avatar","Andrey Zvyagintsev"
"Avatar","Darrell James Roodt"
"Avatar","Dito Montiel"
"Avatar","Stefan Ruzowitzky"
"Avatar","Juraj Jakubisko"
"Avatar","Anthony Silverston"
"Avatar","Gabe Ibáñez"
"Avatar","Gerry Lively"
"Avatar","Derek Yee Tung-Sing"
"Avatar","Julien Temple"
"Avatar","Gregory Jacobs"
"Avatar","Gilles Paquet-Brenner"
"Avatar","Peter Cousens"
"Avatar","John Cornell"
"Avatar","Jamie Blanks"
"Avatar","Randal Kleiser"
"Avatar","Rick Famuyiwa"
"Avatar","Alan Cohn"
"Avatar","James Isaac"
"Avatar","Julian Schnabel"
"Avatar","Todd Field"
"Avatar","Davis Guggenheim"
"Avatar","James Fargo"
"Avatar","Kenneth Lonergan"
"Avatar","Bo Zenga"
"Avatar","Christopher Cain"
"Avatar","Ed Decter"
"Avatar","Gene Quintano"
"Avatar","Eric Bress"
"Avatar","Preston A. Whitmore II"
"Avatar","Kirk Wong"
"Avatar","Bronwen Hughes"
"Avatar","John Lafia"
"Avatar","Sam Miller"
"Avatar","Mark Brown"
"Avatar","Michael Polish"
"Avatar","Daisy von Scherler Mayer"
"Avatar","Craig Bolotin"
"Avatar","Mark Christopher"
"Avatar","Blair Hayes"
"Avatar","Jez Butterworth"
"Avatar","Isabel Coixet"
"Avatar","Patrice Leconte"
"Avatar","Stephen Chbosky"
"Avatar","Jon Hess"
"Avatar","John H. Lee"
"Avatar","John Stainton"
"Avatar","Benedek Fliegauf"
"Avatar","Stewart Hendler"
"Avatar","John Cromwell"
"Avatar","Mark Herman"
"Avatar","Kang Je-gyu"
"Avatar","William Dear"
"Avatar","Stéphane Aubier"
"Avatar","Tamra Davis"
"Avatar","David Moreau"
"Avatar","Christopher Erskin"
"Avatar","Brian Henson"
"Avatar","Dan Cutforth"
"Avatar","Jake Schreier"
"Avatar","Cheryl Dunye"
"Avatar","Ernest R. Dickerson"
"Avatar","Lionel C. Martin"
"Avatar","Wallace Wolodarsky"
"Avatar","Nicholas Jarecki"
"Avatar","Dean Israelite"
"Avatar","Darnell Martin"
"Avatar","Scott Alexander"
"Avatar","Stuart Gordon"
"Avatar","Fred Schepisi"
"Avatar","Antonia Bird"
"Avatar","Jon Poll"
"Avatar","Peter Care"
"Avatar","Carroll Ballard"
"Avatar","Marco Kreuzpaintner"
"Avatar","Lajos Koltai"
"Avatar","Alan Rudolph"
"Avatar","Lu Chuan"
"Avatar","Lijun Sun"
"Avatar","Takashi Yamazaki"
"Avatar","Christopher Smith"
"Avatar","Timothy Hines"
"Avatar","David Winters"
"Avatar","Jamie Thraves"
"Avatar","Mabel Cheung"
"Avatar","David S. Ward"
"Avatar","Barnaby Thompson"
"Avatar","Rob Pritts"
"Avatar","John Crowley"
"Avatar","Brendan Malloy"
"Avatar","Gregory Poirier"
"Avatar","Dewey Nicks"
"Avatar","Philip Saville"
"Avatar","William A. Graham"
"Avatar","Martin Ritt"
"Avatar","David Hackl"
"Avatar","Giuliano Montaldo"
"Avatar","Lisa Azuelos"
"Avatar","Ray Lawrence"
"Avatar","Ruairi Robinson"
"Avatar","Jaume Balagueró"
"Avatar","Jon Kasdan"
"Avatar","Léa Pool"
"Avatar","Floyd Mutrux"
"Avatar","Sajid Khan"
"Avatar","Dean Wright"
"Avatar","Eric Lartigau"
"Avatar","Shintaro Shimosawa"
"Avatar","James DeMonaco"
"Avatar","Carol Reed"
"Avatar","Marcus Raboy"
"Avatar","Leigh Whannell"
"Avatar","Michael Schultz"
"Avatar","Peter Sollett"
"Avatar","Bob Dolman"
"Avatar","Greg Coolidge"
"Avatar","Ciaran Foy"
"Avatar","Salim Akil"
"Avatar","Olatunde Osunsanmi"
"Avatar","Leon Ichaso"
"Avatar","Joseph Zito"
"Avatar","Patricia Rozema"
"Avatar","Rob Schmidt"
"Avatar","Tuck Tucker"
"Avatar","Theodore Witcher"
"Avatar","Joel Edgerton"
"Avatar","Jim Hanon"
"Avatar","Michael Patrick Jann"
"Avatar","Jeff Lowell"
"Avatar","Marcus Dunstan"
"Avatar","Timothy Bjorklund"
"Avatar","François Girard"
"Avatar","Scott Kalvert"
"Avatar","Allan Arkush"
"Avatar","Eric Bross"
"Avatar","John Putch"
"Avatar","Peter Medak"
"Avatar","Jason Zada"
"Avatar","Eric Blakeney"
"Avatar","Derrick Borte"
"Avatar","Richard Kwietniowski"
"Avatar","Joshua Seftel"
"Avatar","Vincent Gallo"
"Avatar","Bigas Luna"
"Avatar","Jake Scott"
"Avatar","Alan Metter"
"Avatar","Rafa Lara"
"Avatar","Alan Smithee"
"Avatar","Michael Meredith"
"Avatar","Julio DePietro"
"Avatar","Katherine Dieckmann"
"Avatar","Kim Farrant"
"Avatar","Scott Marshall Smith"
"Avatar","Álex de la Iglesia"
"Avatar","Andrew Traucki"
"Avatar","Michael Clancy"
"Avatar","Robert Adetuyi"
"Avatar","Kari Skogland"
"Avatar","Taedong Park"
"Avatar","Benedikt Erlingsson"
"Avatar","Jason Connery"
"Avatar","Vic Sarin"
"Avatar","Jim Issa"
"Avatar","William Phillips"
"Avatar","Sarik Andreasyan"
