"title","director_name"
"Spectre","Agnieszka Wojtowicz-Vosloo"
"Spectre","Ivan Engler"
"Spectre","Ed Gass-Donnelly"
"Spectre","Dave McKean"
"Spectre","Aleksandr Veledinskiy"
"Spectre","Peter Stebbings"
"Spectre","Dagur Kári"
"Spectre","Michael Gornick"
"Spectre","Jay Oliva"
"Spectre","Mark Young"
"Spectre","Eric Styles"
"Spectre","Brandon Cronenberg"
"Spectre","John Maclean"
"Spectre","Michael Landon Jr."
"Spectre","Lance Kawas"
"Spectre","Christian Sesma"
"Spectre","Kresten Vestbjerg Andersen"
"Spectre","Alex van Warmerdam"
"Spectre","Paweł Pawlikowski"
"Spectre","Tommy Lee Wallace"
"Spectre","Éric Tessier"
"Spectre","Michael D. Sellers"
"Spectre","Benni Diez"
"Spectre","Jaco Booyens"
"Spectre","Danny Steinmann"
"Spectre","Harmage Singh Kalirai"
"Spectre","Lance Mungia"
"Spectre","Hue Rhodes"
"Spectre","Phil Claydon"
"Spectre","Dave Payne"
"Spectre","Harald Reinl"
"Spectre","Mark Illsley"
"Spectre","Brad J. Silverman"
"Spectre","David M. Matthews"
"Spectre","Lluís Quílez"
"Spectre","Rebecca Miller"
"Spectre","Timothy Woodward Jr."
"Spectre","Ham Tran"
"Spectre","Rich Cowan"
"Spectre","Sadyk Sher-Niyaz"
"Spectre","Paul Donovan"
"Spectre","Panos Cosmatos"
"Spectre","Levan Gabriadze"
"Spectre","Bradley Parker"
"Spectre","Harold Cronk"
"Spectre","Takao Okawara"
"Spectre","Gia Coppola"
"Spectre","Paul Crowder"
"Spectre","Vivek Agnihotri"
"Spectre","Kevin Hamedani"
"Spectre","Jeffrey St. Jules"
"Spectre","Maryam Keshavarz"
"Spectre","Justin Molotnikov"
"Spectre","Olly Blackburn"
"Spectre","Caryn Waechter"
"Spectre","Neema Barnette"
"Spectre","Stephen Kijak"
"Spectre","Justin Paul Miller"
"Spectre","Kay Pollak"
"Spectre","Cassandra Nicolaou"
"Spectre","Étienne Faure"
"Spectre","Herb Freed"
"Spectre","Rachel Goldenberg"
"Spectre","Eugène Lourié"
"Spectre","Travis Cluff"
"Spectre","Lisanne Pajot"
"Spectre","Dan Reed"
"Spectre","Matt Johnson"
"Spectre","Andrew Leman"
"Spectre","Jim Chuchu"
"The Dark Knight Rises","Christopher Nolan"
"Spider-Man 3","Sam Raimi"
"Batman v Superman: Dawn of Justice","Zack Snyder"
"Batman v Superman: Dawn of Justice","Ben Affleck"
"Superman Returns","Bryan Singer"
"Superman Returns","Gus Van Sant"
"Superman Returns","John Ottman"
"Superman Returns","James Foley"
"Quantum of Solace","Marc Forster"
"Quantum of Solace","Martin Campbell"
"Quantum of Solace","James Foley"
"Quantum of Solace","Mathieu Amalric"
"Pirates of the Caribbean: Dead Man's Chest","Gore Verbinski"
"The Lone Ranger","Gore Verbinski"
"The Lone Ranger","Martin Campbell"
"The Lone Ranger","McG"
"The Lone Ranger","Will Finn"
"The Lone Ranger","Don Michael Paul"
"The Lone Ranger","John Lee Hancock"
"The Lone Ranger","Des McAnuff"
"The Lone Ranger","Gary Goldman"
"The Lone Ranger","Fergal Reilly"
"The Lone Ranger","Wych Kaosayananda"
"The Lone Ranger","Mikael Salomon"
"The Lone Ranger","Kinka Usher"
"The Lone Ranger","Doug Lefler"
"The Lone Ranger","Michael Lembeck"
"The Lone Ranger","Demian Lichtenstein"
"The Lone Ranger","David McNally"
"The Lone Ranger","Matthew O'Callaghan"
"The Lone Ranger","Chuck Bowman"
"The Lone Ranger","Simon Wincer"
"The Lone Ranger","Brian Gibson"
"The Lone Ranger","Mark Pellington"
"The Lone Ranger","Stephen T. Kay"
"The Lone Ranger","Jerry Jameson"
"The Lone Ranger","Mic Rodgers"
"The Lone Ranger","Marc F. Adler"
"The Lone Ranger","Charles Martin Smith"
"The Lone Ranger","John Luessenhop"
"The Lone Ranger","Don Scardino"
"The Lone Ranger","J.B. Rogers"
"The Lone Ranger","Tim McCanlies"
"The Lone Ranger","Paul Michael Glaser"
"The Lone Ranger","Mike Disa"
"The Lone Ranger","Niels Arden Oplev"
"The Lone Ranger","Steve Boyum"
"The Lone Ranger","Norton Virgien"
"The Lone Ranger","Andrew Morahan"
"The Lone Ranger","Michael Pressman"
"The Lone Ranger","Fred Wolf"
"The Lone Ranger","Craig R. Baxley"
"The Lone Ranger","Jeffrey W. Byrd"
"The Lone Ranger","Douglas McGrath"
"The Lone Ranger","Stuart Gillard"
"The Lone Ranger","Jun Falkenstein"
"The Lone Ranger","Gary Nelson"
"The Lone Ranger","Frank Nissen"
"The Lone Ranger","Damon Santostefano"
"The Lone Ranger","Matthew Diamond"
"The Lone Ranger","Mike Barker"
"The Lone Ranger","Brandon Camp"
"The Lone Ranger","Kevin Tancharoen"
"The Lone Ranger","Mike Marvin"
"The Lone Ranger","Brian A Miller"
"The Lone Ranger","John Fortenberry"
"The Lone Ranger","Erik White"
"The Lone Ranger","Robert Harmon"
"The Lone Ranger","Gary Halvorson"
"The Lone Ranger","Jack Smight"
"The Lone Ranger","Perry Andelin Blake"
"The Lone Ranger","Allen Coulter"
"The Lone Ranger","Matt Williams"
"The Lone Ranger","Elizabeth Allen Rosenbaum"
"The Lone Ranger","Peter Atencio"
"The Lone Ranger","David Nutter"
"The Lone Ranger","Douglas Aarniokoski"
"The Lone Ranger","James Foley"
"The Lone Ranger","Steve Gomer"
"The Lone Ranger","RZA"
"The Lone Ranger","Mark Piznarski"
"The Lone Ranger","Gabe Ibáñez"
"The Lone Ranger","Christopher Cain"
"The Lone Ranger","Blair Hayes"
"The Lone Ranger","William Dear"
"The Lone Ranger","Christopher Erskin"
"The Lone Ranger","Jake Schreier"
"The Lone Ranger","Timothy Hines"
"The Lone Ranger","David Winters"
"The Lone Ranger","Philip Saville"
"The Lone Ranger","William A. Graham"
"The Lone Ranger","Marcus Raboy"
"The Lone Ranger","Bob Dolman"
"The Lone Ranger","David Lowery"
"The Lone Ranger","Theodore Witcher"
"The Lone Ranger","Timothy Bjorklund"
"The Lone Ranger","John Putch"
"The Lone Ranger","Alan Metter"
"The Lone Ranger","Martyn Pick"
"The Lone Ranger","Tom Elkins"
"The Lone Ranger","James Frawley"
"The Lone Ranger","Peter R. Hunt"
"The Lone Ranger","Marc Schölermann"
"The Lone Ranger","Charles Robert Carner"
"The Lone Ranger","Aaron Schneider"
"The Lone Ranger","Dick Richards"
"The Lone Ranger","Alex Zamm"
"The Lone Ranger","Sterling Van Wagenen"
"The Lone Ranger","Robert Stevenson"
"The Lone Ranger","Gary Hardwick"
"The Lone Ranger","Dominique Othenin-Girard"
"The Lone Ranger","Matt Piedmont"
"The Lone Ranger","Deb Hagan"
"The Lone Ranger","Jim O'Hanlon"
"The Lone Ranger","Collin Schiffli"
"The Lone Ranger","Rob Hedden"
"The Lone Ranger","Gonzalo López-Gallego"
"The Lone Ranger","Richard Wallace"
"The Lone Ranger","Peter DeLuise"
"The Lone Ranger","Robert Lee King"
"The Lone Ranger","Peter H. Hunt"
"The Lone Ranger","Peter Stebbings"
"The Lone Ranger","Michael Gornick"
"The Lone Ranger","Robert Cary"
"The Lone Ranger","Amanda Gusack"
"The Lone Ranger","Daniel Petrie, Jr."
"The Lone Ranger","Christopher Leitch"
"The Lone Ranger","Michael Landon Jr."
"The Lone Ranger","Darin Scott"
"The Lone Ranger","Christian Sesma"
"The Lone Ranger","Tommy Lee Wallace"
"The Lone Ranger","Don Taylor"
"The Lone Ranger","Michael D. Sellers"
"The Lone Ranger","John Murlowski"
"The Lone Ranger","David Hand"
"The Lone Ranger","Anthony O'Brien"
"The Lone Ranger","Bob Giraldi"
"The Lone Ranger","Lance Mungia"
"The Lone Ranger","Hue Rhodes"
"The Lone Ranger","Phil Claydon"
"The Lone Ranger","Tanner Beard"
"The Lone Ranger","Tony Krantz"
"The Lone Ranger","Brad J. Silverman"
"The Lone Ranger","David M. Matthews"
"The Lone Ranger","Newt Arnold"
"The Lone Ranger","Russell Friedenberg"
"The Lone Ranger","Leslie H. Martinson"
"The Lone Ranger","Rich Cowan"
"The Lone Ranger","David Boyd"
"The Lone Ranger","Matthew R. Anderson"
"The Lone Ranger","Craig Johnson"
"The Lone Ranger","Marc Levin"
"The Lone Ranger","Paul Crowder"
"The Lone Ranger","Nick Tomnay"
"The Lone Ranger","Katherine Brooks"
"The Lone Ranger","D. Stevens"
"The Lone Ranger","Jeffrey St. Jules"
"The Lone Ranger","Ralph Nelson"
"The Lone Ranger","Ryan Little"
"The Lone Ranger","Gene Teigland"
"The Lone Ranger","John 'Bud' Cardos"
"The Lone Ranger","Joseph Dorman"
"The Lone Ranger","Neema Barnette"
"The Lone Ranger","Sol Tryon"
"The Lone Ranger","Stephen Kijak"
"The Lone Ranger","Joel Paul Reisig"
"The Lone Ranger","Kay Pollak"
"The Lone Ranger","Jack Perez"
"The Lone Ranger","Rachel Goldenberg"
"The Lone Ranger","Al Silliman Jr."
"The Lone Ranger","James Kerwin"
"The Lone Ranger","Lisanne Pajot"
"The Lone Ranger","Dan Reed"
"The Lone Ranger","László Benedek"
"The Lone Ranger","Joseph Green"
"The Lone Ranger","Daniel Mellitz"
"The Lone Ranger","Andrew Leman"
"The Lone Ranger","Thomas L. Phillips"
