"title","director_name"
"Spectre","Agnieszka Wojtowicz-Vosloo"
"Spectre","Ivan Engler"
"Spectre","Ed Gass-Donnelly"
"Spectre","Dave McKean"
"Spectre","Aleksandr Veledinskiy"
"Spectre","Peter Stebbings"
"Spectre","Dagur Kári"
"Spectre","Michael Gornick"
"Spectre","Jay Oliva"
"Spectre","Mark Young"
"Spectre","Eric Styles"
"Spectre","Brandon Cronenberg"
"Spectre","John Maclean"
"Spectre","Michael Landon Jr."
"Spectre","Lance Kawas"
"Spectre","Christian Sesma"
"Spectre","Kresten Vestbjerg Andersen"
"Spectre","Alex van Warmerdam"
"Spectre","Paweł Pawlikowski"
"Spectre","Tommy Lee Wallace"
"Spectre","Éric Tessier"
"Spectre","Michael D. Sellers"
"Spectre","Benni Diez"
"Spectre","Jaco Booyens"
"Spectre","Danny Steinmann"
"Spectre","Harmage Singh Kalirai"
"Spectre","Lance Mungia"
"Spectre","Hue Rhodes"
"Spectre","Phil Claydon"
"Spectre","Dave Payne"
"Spectre","Harald Reinl"
"Spectre","Steven R. Monroe"
"Spectre","Mark Illsley"
"Spectre","Brad J. Silverman"
"Spectre","David M. Matthews"
"Spectre","Lluís Quílez"
"Spectre","Rebecca Miller"
"Spectre","Timothy Woodward Jr."
"Spectre","Ham Tran"
"Spectre","Rich Cowan"
"Spectre","Sadyk Sher-Niyaz"
"Spectre","Paul Donovan"
"Spectre","Panos Cosmatos"
"Spectre","Levan Gabriadze"
"Spectre","Bradley Parker"
"Spectre","Harold Cronk"
"Spectre","Takao Okawara"
"Spectre","Gia Coppola"
"Spectre","Paul Crowder"
"Spectre","Vivek Agnihotri"
"Spectre","Kevin Hamedani"
"Spectre","Jeffrey St. Jules"
"Spectre","Maryam Keshavarz"
"Spectre","Justin Molotnikov"
"Spectre","Olly Blackburn"
"Spectre","Caryn Waechter"
"Spectre","Neema Barnette"
"Spectre","Stephen Kijak"
"Spectre","Justin Paul Miller"
"Spectre","Kay Pollak"
"Spectre","Cassandra Nicolaou"
"Spectre","Étienne Faure"
"Spectre","Herb Freed"
"Spectre","Rachel Goldenberg"
"Spectre","Eugène Lourié"
"Spectre","Travis Cluff"
"Spectre","Lisanne Pajot"
"Spectre","Dan Reed"
"Spectre","Matt Johnson"
"Spectre","Andrew Leman"
"The Dark Knight Rises","Christopher Nolan"
"Spider-Man 3","Sam Raimi"
